frm_class;frm_snr;frm_nobs;depth_from;depth_to;tsw;variable;network;station;instrument;tsw;lon;lat;idx
very representative;6.362951;2230;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TempleFork;Hydraprobe-Analog-A;bulk;-111.54605;41.793;4340
undeducible;;1;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TempleFork;Hydraprobe-Analog-B;bulk;-111.54605;41.793;4341
representative;1.8984731;1834;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TempleFork;Hydraprobe-Analog-C;bulk;-111.54605;41.793;4342
very representative;5.274577;2208;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TempleFork;Hydraprobe-Analog-D;bulk;-111.54605;41.793;4343
undeducible;;6;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TempleFork;Hydraprobe-Analog-E;bulk;-111.54605;41.793;4344
undeducible;8.5411825;2510;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TempleFork;Hydraprobe-Analog-F;bulk;-111.54605;41.793;4345
very representative;7.5822263;3394;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TentMtnLower;Hydraprobe-Analog-A;bulk;-115.17215;40.97852;4346
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TentMtnLower;Hydraprobe-Analog-B;bulk;-115.17215;40.97852;4347
very representative;6.042692;793;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TentMtnLower;Hydraprobe-Analog-C;bulk;-115.17215;40.97852;4348
undeducible;-4.396568;1272;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ThaynesCanyon;Hydraprobe-Analog-A;bulk;-111.53322;40.6235;4349
undeducible;;2;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ThaynesCanyon;Hydraprobe-Analog-B;bulk;-111.53322;40.6235;4350
undeducible;2.529304;1488;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ThaynesCanyon;Hydraprobe-Analog-C;bulk;-111.53322;40.6235;4351
not representative;-5.8481717;2371;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ThaynesCanyon;Hydraprobe-Analog-D;bulk;-111.53322;40.6235;4352
not representative;-0.46641484;1060;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ThaynesCanyon;Hydraprobe-Analog-E;bulk;-111.53322;40.6235;4353
undeducible;-4.132032;137;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ThaynesCanyon;Hydraprobe-Analog-F;bulk;-111.53322;40.6235;4354
undeducible;-15.222825;270;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ThistleFlat;Hydraprobe-Analog-A;bulk;-111.51998;39.23803;4355
not representative;-0.22273444;4665;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ThistleFlat;Hydraprobe-Analog-B;bulk;-111.51998;39.23803;4356
undeducible;-5.5304446;1914;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ThumbDivide;Hydraprobe-Analog-A;bulk;-110.57717;44.36917;4357
undeducible;4.0404787;156;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Timberline;Hydraprobe-Analog-A;bulk;-110.43395;39.67712;4358
undeducible;;8;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Timberline;Hydraprobe-Analog-B;bulk;-110.43395;39.67712;4359
representative;0.11754498;2420;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Timberline;Hydraprobe-Analog-C;bulk;-110.43395;39.67712;4360
not representative;-0.015026678;5870;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Timberline;Hydraprobe-Analog-D;bulk;-110.43395;39.67712;4361
undeducible;-1.47063;751;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TimpanogosDivide;Hydraprobe-Analog-A;bulk;-111.61633;40.42817;4362
undeducible;;3;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TimpanogosDivide;Hydraprobe-Analog-B;bulk;-111.61633;40.42817;4363
undeducible;16.430775;1535;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TimpanogosDivide;Hydraprobe-Analog-C;bulk;-111.61633;40.42817;4364
undeducible;8.767646;4420;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TimpanogosDivide;Hydraprobe-Analog-D;bulk;-111.61633;40.42817;4365
undeducible;-7.7672234;3844;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Tipton;Hydraprobe-Analog-A;bulk;-118.42617;44.65567;4366
undeducible;-6.629718;897;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Tipton;Hydraprobe-Analog-B;bulk;-118.42617;44.65567;4367
undeducible;-2.7658355;603;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ToeJam;Hydraprobe-Analog-A;bulk;-116.3408;41.3187;4368
not representative;-0.051022887;4303;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ToeJam;Hydraprobe-Analog-B;bulk;-116.3408;41.3187;4369
undeducible;1.8869201;208;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ToeJam;Hydraprobe-Analog-C;bulk;-116.3408;41.3187;4370
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;ToeJam;Hydraprobe-Analog-D;bulk;-116.3408;41.3187;4371
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TogwoteePass;Hydraprobe-Analog-A;bulk;-110.0578;43.74902;4372
undeducible;-5.385297;1109;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TogwoteePass;Hydraprobe-Analog-B;bulk;-110.0578;43.74902;4373
undeducible;5.78898;1297;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Tok;n.s.-A;bulk;-143.03834;63.32529;4374
undeducible;20.401564;642;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Tok;n.s.-B;bulk;-143.03834;63.32529;4375
undeducible;3.4702294;1635;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Tok;n.s.-C;bulk;-143.03834;63.32529;4376
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TokositnaValley;n.s.-A;bulk;-150.7741;62.62918;4377
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TokositnaValley;n.s.-B;bulk;-150.7741;62.62918;4378
undeducible;8.137511;411;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TonyGroveLake;Hydraprobe-Analog-A;bulk;-111.62957;41.89833;4379
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TonyGroveLake;Hydraprobe-Analog-B;bulk;-111.62957;41.89833;4380
very representative;8.751205;1629;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TonyGroveLake;Hydraprobe-Analog-C;bulk;-111.62957;41.89833;4381
representative;0.053833876;4601;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TonyGroveLake;Hydraprobe-Analog-D;bulk;-111.62957;41.89833;4382
very representative;4.865521;1404;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TonyGroveRS;Hydraprobe-Analog-A;bulk;-111.56918;41.88573;4383
representative;1.9968426;4177;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TonyGroveRS;Hydraprobe-Analog-B;bulk;-111.56918;41.88573;4384
undeducible;1.3167865;168;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Touchet;Hydraprobe-Analog-A;bulk;-117.8505;46.11868;4385
not representative;-2.2195263;4472;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Touchet;Hydraprobe-Analog-B;bulk;-117.8505;46.11868;4386
undeducible;;96;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Touchet;Hydraprobe-Analog-C;bulk;-117.8505;46.11868;4387
not representative;-5.1780043;5164;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TresRitos;Hydraprobe-Analog-A;bulk;-105.52706;36.1279;4388
undeducible;-3.175132;114;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TresRitos;Hydraprobe-Sdi-12-A;bulk;-105.52706;36.1279;4389
undeducible;-28.023033;977;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TresRitos;n.s.-A;bulk;-105.52706;36.1279;4390
undeducible;;48;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TrialLake;Hydraprobe-Analog-A;bulk;-110.94873;40.678;4391
undeducible;-2.0330799;1363;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TrialLake;Hydraprobe-Analog-B;bulk;-110.94873;40.678;4392
undeducible;-0.20687069;440;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TrialLake;Hydraprobe-Analog-C;bulk;-110.94873;40.678;4393
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TrialLake;Hydraprobe-Analog-D;bulk;-110.94873;40.678;4394
undeducible;-8.364792;1518;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TrialLake;Hydraprobe-Analog-E;bulk;-110.94873;40.678;4395
very representative;5.2148223;3210;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TrialLake;Hydraprobe-Analog-F;bulk;-110.94873;40.678;4396
undeducible;4.0079474;105;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TrialLake;Hydraprobe-Analog-G;bulk;-110.94873;40.678;4397
undeducible;11.064058;219;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TrialLake;Hydraprobe-Analog-H;bulk;-110.94873;40.678;4398
undeducible;-14.936203;286;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TrialLake;Hydraprobe-Analog-I;bulk;-110.94873;40.678;4399
very representative;5.7297444;2799;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TriplePeak;Hydraprobe-Analog-A;bulk;-110.5914;42.76393;4400
very representative;4.861329;771;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Trough;Hydraprobe-Analog-A;bulk;-120.29412;47.23328;4401
very representative;4.3453283;11336;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Trough;Hydraprobe-Analog-B;bulk;-120.29412;47.23328;4402
undeducible;-7.964483;1443;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TroutCreek;Hydraprobe-Analog-A;bulk;-109.6728;40.739;4403
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TroutCreek;Hydraprobe-Analog-B;bulk;-109.6728;40.739;4404
representative;2.344462;1875;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TroutCreek;Hydraprobe-Analog-C;bulk;-109.6728;40.739;4405
very representative;3.0543077;4769;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TroutCreek;Hydraprobe-Analog-D;bulk;-109.6728;40.739;4406
undeducible;-3.779303;773;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Truckee#2;Hydraprobe-Analog-A;bulk;-120.18407;39.30087;4407
undeducible;;12;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Truckee#2;Hydraprobe-Analog-B;bulk;-120.18407;39.30087;4408
not representative;-1.5924436;1019;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Truckee#2;Hydraprobe-Analog-C;bulk;-120.18407;39.30087;4409
not representative;-0.977632;2338;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Truckee#2;Hydraprobe-Analog-D;bulk;-120.18407;39.30087;4410
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TurnagainPass;Hydraprobe-Sdi-12-A;bulk;-149.18325;60.78043;4411
undeducible;-19.272219;166;0.0508;0.0508;bulk;soil_moisture;SNOTEL;TwoOceanPlateau;Hydraprobe-Analog-A;bulk;-110.22122;44.15178;4412
undeducible;-29.549744;261;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperJoesValley;Hydraprobe-Analog-A;bulk;-111.2491;39.4155;4413
very representative;5.3618546;2705;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperJoesValley;Hydraprobe-Analog-B;bulk;-111.2491;39.4155;4414
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperJoesValley;Hydraprobe-Analog-C;bulk;-111.2491;39.4155;4415
undeducible;10.434276;1395;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperJoesValley;Hydraprobe-Analog-D;bulk;-111.2491;39.4155;4416
undeducible;-23.526062;2729;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperNomeCreek;n.s.-A;bulk;-146.592;65.3671;4417
undeducible;1.8000708;391;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperNomeCreek;n.s.-B;bulk;-146.592;65.3671;4418
undeducible;;9;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperNomeCreek;n.s.-C;bulk;-146.592;65.3671;4419
not representative;-2.3134997;1178;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperNomeCreek;n.s.-D;bulk;-146.592;65.3671;4420
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperRioGrande;Hydraprobe-Analog-A;bulk;-107.25971;37.72172;4421
undeducible;-5.3351803;1029;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperRioGrande;Hydraprobe-Analog-B;bulk;-107.25971;37.72172;4422
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperRioGrande;Hydraprobe-Analog-C;bulk;-107.25971;37.72172;4423
very representative;4.4171963;1290;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperRioGrande;Hydraprobe-Analog-D;bulk;-107.25971;37.72172;4424
undeducible;3.4619582;214;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperRioGrande;Hydraprobe-Sdi-12-A;bulk;-107.25971;37.72172;4425
undeducible;-1.0484543;496;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperRioGrande;n.s.-A;bulk;-107.25971;37.72172;4426
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperSanJuan;Hydraprobe-Analog-A;bulk;-106.83528;37.48563;4427
not representative;-3.1749682;3287;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperSanJuan;Hydraprobe-Analog-B;bulk;-106.83528;37.48563;4428
undeducible;5.621244;502;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperSanJuan;Hydraprobe-Analog-C;bulk;-106.83528;37.48563;4429
undeducible;-2.1869202;337;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperSanJuan;Hydraprobe-Sdi-12-A;bulk;-106.83528;37.48563;4430
not representative;-1.055289;3228;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperTaylor;Hydraprobe-Analog-A;bulk;-106.74504;38.99071;4431
undeducible;-1.9729398;227;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperTaylor;Hydraprobe-Analog-B;bulk;-106.74504;38.99071;4432
undeducible;;31;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperTaylor;Hydraprobe-Sdi-12-A;bulk;-106.74504;38.99071;4433
undeducible;-3.173668;732;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperTaylor;n.s.-A;bulk;-106.74504;38.99071;4434
undeducible;-10.279756;1572;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperTsainaRiver;n.s.-A;bulk;-145.64807;61.19112;4435
not representative;-2.4684305;839;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UpperTsainaRiver;n.s.-B;bulk;-145.64807;61.19112;4436
undeducible;-2.6591017;268;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UsuDocDaniel;Hydraprobe-Analog-A;bulk;-111.50603;41.86425;4437
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UsuDocDaniel;Hydraprobe-Analog-B;bulk;-111.50603;41.86425;4438
representative;1.045099;1812;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UsuDocDaniel;Hydraprobe-Analog-C;bulk;-111.50603;41.86425;4439
not representative;-1.9207855;4758;0.0508;0.0508;bulk;soil_moisture;SNOTEL;UsuDocDaniel;Hydraprobe-Analog-D;bulk;-111.50603;41.86425;4440
not representative;-2.447579;1019;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VacarroSprings;Hydraprobe-Analog-A;bulk;-115.9834;39.4495;4441
very representative;4.4242787;3416;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VacarroSprings;Hydraprobe-Analog-B;bulk;-115.9834;39.4495;4442
representative;2.0497665;5740;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VacasLocas;Hydraprobe-Analog-A;bulk;-106.81361;36.02653;4443
undeducible;-1.5132871;432;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VacasLocas;Hydraprobe-Sdi-12-A;bulk;-106.81361;36.02653;4444
undeducible;-4.572016;547;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VacasLocas;n.s.-A;bulk;-106.81361;36.02653;4445
undeducible;-8.034165;167;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VanWyck;Hydraprobe-Analog-A;bulk;-116.3366;44.37665;4446
undeducible;;2;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VanWyck;Hydraprobe-Analog-B;bulk;-116.3366;44.37665;4447
very representative;5.8195496;4140;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VanWyck;Hydraprobe-Analog-C;bulk;-116.3366;44.37665;4448
undeducible;;1;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VanWyck;Hydraprobe-Analog-D;bulk;-116.3366;44.37665;4449
undeducible;6.014766;1450;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VernonCreek;Hydraprobe-Analog-A;bulk;-112.41478;39.93667;4450
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VernonCreek;Hydraprobe-Analog-B;bulk;-112.41478;39.93667;4451
representative;1.3487357;2694;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VernonCreek;Hydraprobe-Analog-C;bulk;-112.41478;39.93667;4452
not representative;-2.456172;5464;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VernonCreek;Hydraprobe-Analog-D;bulk;-112.41478;39.93667;4453
undeducible;-11.896287;382;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VirginiaLakesRidge;Hydraprobe-Analog-A;bulk;-119.23433;38.07298;4454
undeducible;;3;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VirginiaLakesRidge;Hydraprobe-Analog-B;bulk;-119.23433;38.07298;4455
undeducible;-15.787394;128;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VirginiaLakesRidge;Hydraprobe-Analog-C;bulk;-119.23433;38.07298;4456
undeducible;-23.68973;494;0.0508;0.0508;bulk;soil_moisture;SNOTEL;VirginiaLakesRidge;Hydraprobe-Analog-D;bulk;-119.23433;38.07298;4457
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WardCreek#3;Hydraprobe-Analog-A;bulk;-120.21865;39.13545;4458
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WardCreek#3;Hydraprobe-Analog-B;bulk;-120.21865;39.13545;4459
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WardCreek#3;Hydraprobe-Analog-C;bulk;-120.21865;39.13545;4460
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WardCreek#3;Hydraprobe-Analog-D;bulk;-120.21865;39.13545;4461
representative;0.21019417;1115;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WardMountain;Hydraprobe-Analog-A;bulk;-114.95575;39.13242;4462
representative;2.247196;2634;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WardMountain;Hydraprobe-Analog-B;bulk;-114.95575;39.13242;4463
representative;0.49659818;4067;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WardMountain;Hydraprobe-Analog-C;bulk;-114.95575;39.13242;4464
not representative;-3.1253483;5699;0.0;0.0;bulk;soil_moisture;SNOTEL;Waterhole;Hydraprobe-Analog-A;bulk;-123.42594;47.94485;4465
not representative;-1.9926852;1758;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WebsterFlat;Hydraprobe-Analog-A;bulk;-112.90155;37.575;4466
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WebsterFlat;Hydraprobe-Analog-B;bulk;-112.90155;37.575;4467
undeducible;;53;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WebsterFlat;Hydraprobe-Analog-C;bulk;-112.90155;37.575;4468
not representative;-2.3940613;2040;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WebsterFlat;Hydraprobe-Analog-D;bulk;-112.90155;37.575;4469
not representative;-2.6398592;5327;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WebsterFlat;Hydraprobe-Analog-E;bulk;-112.90155;37.575;4470
undeducible;-17.273666;4710;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WesnerSprings;Hydraprobe-Analog-A;bulk;-105.54337;35.77584;4471
undeducible;-1.1972355;423;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WesnerSprings;Hydraprobe-Sdi-12-A;bulk;-105.54337;35.77584;4472
undeducible;-12.300981;783;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WesnerSprings;n.s.-A;bulk;-105.54337;35.77584;4473
representative;1.0709283;1117;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WheelerPeak;Hydraprobe-Analog-A;bulk;-114.31021;39.00995;4474
very representative;3.4601972;716;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WheelerPeak;Hydraprobe-Analog-B;bulk;-114.31021;39.00995;4475
undeducible;;24;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WheelerPeak;Hydraprobe-Analog-C;bulk;-114.31021;39.00995;4476
not representative;-4.448129;1966;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WheelerPeak;Hydraprobe-Analog-D;bulk;-114.31021;39.00995;4477
undeducible;-4.531616;309;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiskeyCk;Hydraprobe-Analog-A;bulk;-105.12262;37.21423;4478
undeducible;-22.833364;345;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiskeyCk;Hydraprobe-Analog-B;bulk;-105.12262;37.21423;4479
undeducible;;99;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiskeyCk;Hydraprobe-Analog-C;bulk;-105.12262;37.21423;4480
undeducible;;43;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiskeyCk;Hydraprobe-Sdi-12-A;bulk;-105.12262;37.21423;4481
undeducible;-8.052943;125;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiskeyCk;n.s.-A;bulk;-105.12262;37.21423;4482
very representative;4.800249;3147;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiteHorseLake;Hydraprobe-Analog-A;bulk;-112.14966;35.14189;4483
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiteHorseLake;Hydraprobe-Analog-B;bulk;-112.14966;35.14189;4484
undeducible;2.726412;1092;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiteHorseLake;n.s.-A;bulk;-112.14966;35.14189;4485
not representative;-2.282814;1627;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiteRiver#1;Hydraprobe-Analog-A;bulk;-110.98845;39.9645;4486
undeducible;;2;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiteRiver#1;Hydraprobe-Analog-B;bulk;-110.98845;39.9645;4487
representative;2.6057525;1901;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiteRiver#1;Hydraprobe-Analog-C;bulk;-110.98845;39.9645;4488
very representative;4.3407593;2994;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiteRiver#1;Hydraprobe-Analog-D;bulk;-110.98845;39.9645;4489
representative;1.555123;2132;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiteRiver#1;Hydraprobe-Analog-E;bulk;-110.98845;39.9645;4490
representative;0.9835778;2487;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WhiteRiverNv;Hydraprobe-Analog-A;bulk;-115.37922;38.94557;4491
not representative;-2.7033715;2204;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Widtsoe#3;Hydraprobe-Analog-A;bulk;-111.88163;37.83633;4492
undeducible;;5;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Widtsoe#3;Hydraprobe-Analog-B;bulk;-111.88163;37.83633;4493
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Widtsoe#3;Hydraprobe-Analog-C;bulk;-111.88163;37.83633;4494
undeducible;-1.5661501;170;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Widtsoe#3;Hydraprobe-Analog-D;bulk;-111.88163;37.83633;4495
not representative;-0.15409651;2204;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Widtsoe#3;Hydraprobe-Analog-E;bulk;-111.88163;37.83633;4496
representative;0.50644666;5646;0.0508;0.0508;bulk;soil_moisture;SNOTEL;Widtsoe#3;Hydraprobe-Analog-F;bulk;-111.88163;37.83633;4497
not representative;-0.10114632;1289;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WilburBench;Hydraprobe-Analog-A;bulk;-110.74604;39.89166;4498
undeducible;;8;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WilburBench;Hydraprobe-Analog-B;bulk;-110.74604;39.89166;4499
representative;2.147767;2157;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WilburBench;Hydraprobe-Analog-C;bulk;-110.74604;39.89166;4500
representative;2.0071013;5172;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WilburBench;Hydraprobe-Analog-D;bulk;-110.74604;39.89166;4501
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WildBasin;Hydraprobe-Analog-A;bulk;-105.6025;40.201;4502
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WildBasin;Hydraprobe-Analog-B;bulk;-105.6025;40.201;4503
undeducible;-12.083478;750;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WildBasin;Hydraprobe-Analog-C;bulk;-105.6025;40.201;4504
undeducible;-2.030455;124;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WildBasin;Hydraprobe-Analog-D;bulk;-105.6025;40.201;4505
undeducible;;63;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WildBasin;n.s.-A;bulk;-105.6025;40.201;4506
undeducible;3.3965983;567;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WildhorseDivide;Hydraprobe-Analog-A;bulk;-112.47783;42.75743;4507
representative;2.3328278;3142;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WildhorseDivide;Hydraprobe-Analog-B;bulk;-112.47783;42.75743;4508
undeducible;-12.022998;496;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WillowFlatCA;Hydraprobe-Analog-A;bulk;-119.45124;38.27203;4509
representative;2.2262022;6845;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WilsonCreek;Hydraprobe-Analog-A;bulk;-115.00278;42.01257;4510
undeducible;;37;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WindyPeak;Hydraprobe-Analog-A;bulk;-105.57782;42.27991;4511
not representative;-5.803263;6257;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WindyPeak;Hydraprobe-Analog-B;bulk;-105.57782;42.27991;4512
undeducible;-28.358454;236;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WindyPeak;Hydraprobe-Sdi-12-A;bulk;-105.57782;42.27991;4513
not representative;-0.610408;884;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WindyPeak;n.s.-A;bulk;-105.57782;42.27991;4514
representative;0.9087375;1626;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WolfCreekPeak;Hydraprobe-Analog-A;bulk;-111.04469;40.47733;4515
undeducible;;0;0.0508;0.0508;bulk;soil_moisture;SNOTEL;WolfCreekSummit;Hydraprobe-Analog-A;bulk;-106.80234;37.47903;4516
